median_income,median_house_value
5.8239,247500
5.1811,188400
3.5625,125700
3.3281,91200
4.7557,150400
4.45,138700
4.8831,154400
6.2575,143500
3.175,94400
4.175,144400
5.2447,148100
7.0326,241100
3.8897,175700
4.6989,213800
4.5368,219300
4.5272,191700
4.4107,151600
4.1974,157800
3.9808,160200
4.4125,144600
4.8073,156700
3.2234,82000
4.4306,170100
1.9485,155400
3.215,104600
1.8846,88300
4.1179,134600
2.5727,86100
4.0516,121200
2.3343,97800
4.0625,100300
4.35,96200
4.1597,95900
3.3608,108900
3.5461,103600
4.9516,153700
3.0833,162500
4.4519,137500
2.0048,72900
2.8616,92500
2.9744,136800
1.6458,52800
2.4353,162500
3.3398,89700
5.8324,374200
4.025,293800
4.6477,265900
2.6719,193600
2.625,210000
4.7813,241500
4.2333,363300
3.1375,146200
2.6818,225000
2.8839,145900
2.6598,157300
2.9554,136500
3.0912,155300
3.7049,192200
1.9405,145400
3.7316,192400
4.1875,217600
3.5714,243000
3.6354,221200
4.76,216000
3.067,207900
4.005,180400
2.3125,170800
3.6333,202500
5.0871,290500
4.1528,336800
2.2132,100000
3.2292,225000
6.1287,289600
8.4411,500001
5.7763,206700
6.7172,292400
5.6501,254900
5.228,187800
3.851,137200
6.2141,252200
7.5839,426900
5.1165,184200
2.725,140200
3.7802,107300
3.625,121800
2.5972,134300
3.8875,129200
4.5185,142500
3.7083,131000
3.8586,136000
3.2344,128200
3.6,139300
4.1448,137300
3.7969,128400
2.7986,114400
2.5536,144000
2.3049,150000
2.9107,95300
1.4722,91300
2.5395,187500
4.3264,128900
4.7357,162500
3.625,160400
2.5735,130500
2.7321,104300
4.0614,107000
4.0096,182600
3.5954,163000
4.625,222100
2.9811,231800
5.6029,161800
6.5958,236800
4.125,213000
5.4824,179700
5.7338,225400
2.5781,111600
5.7021,193100
3.6361,157700
3.4267,164400
4.7056,165500
3.0396,124300
3.4184,162500
3.2073,123500
2.3,95600
4.1719,213500
8.5282,360100
6.4559,392900
6.7813,286300
6.9532,277000
7.0844,325000
6.9418,310500
8.0103,395500
8.6573,354000
7.9627,345400
7.7234,304100
6.3842,307100
5.3525,191700
6.075,254100
8.8204,390500
8.4839,406700
5.9328,255900
6.2083,242700
6.0758,226800
5.8407,202900
3.6219,176600
2.5868,146900
4.2969,165600
2.6929,119300
5.7214,259400
5.5292,208600
6.1195,251100
5.0681,230500
6.5587,239000
5.3368,233500
2.6074,137500
2.8326,163000
3.875,174000
4.3438,155700
3.6,136400
3.4634,145300
2.2429,150000
2.4667,106000
2.9812,148800
2.7266,101000
3.6667,166300
3.2321,162500
3.0357,151500
4.3958,145600
5.1261,158800
6.148,243900
4.4637,192800
2.6582,122800
2.6818,114100
3.05,121300
2.7083,116300
3.0284,115800
2.7159,139300
3.3482,137300
3.0978,137200
3.5036,123400
1.7806,135000
4.0375,121300
4.7176,166400
3.3836,144900
2.9474,139600
2.2244,114900
2.8702,137000
2.587,138100
3.3036,141000
3.9227,157200
3.3958,130400
3.2083,122800
3.375,144300
5.4689,158200
3.495,118000
2.4464,122600
3.8355,111700
3.4432,106700
3.3936,127000
3.1597,116300
2.8977,126200
4.0139,132000
3.125,111800
4.4946,136000
3.0199,128800
4.4205,135500
4.6167,144000
4.7147,158700
4.9063,159800
1.4464,113200
1.9236,117200
2.0893,112500
2.5677,128900
2.2765,98100
2.837,111200
2.6913,108300
2.4583,110400
1.608,91800
2.25,90500
1.7292,79200
1.9659,85700
2.3636,88300
2.3347,104000
2.5391,108600
3.625,113600
4.6563,162000
4.7872,147600
3.6467,147500
3.9336,151000
4.2054,159900
3.2062,167500
5.2551,194300
3.0598,99700
3.9107,186500
4.4042,159100
5.753,185500
4.8906,178500
6.7544,207900
3.449,149100
2.5048,100000
3.0057,96900
2.1944,95700
4.8281,137000
2.4716,102500
4.1779,159100
4.0611,158000
5.6168,175400
5.5632,195100
4.8311,176000
5.0431,164100
3.8125,170300
5.2849,160400
5.5677,175400
2.8281,103600
3.1672,150200
5.5425,202300
2.125,416700
3.9696,500000
7.7197,275000
2.4375,181300
5.411,201100
2.7284,225000
4.2578,183300
4.0037,245200
5.485,343100
5.9369,225200
5.1333,181800
3.9241,131500
4.6437,191700
5.285,191700
4.1,315000
5.3638,206300
7.8252,361400
5.3678,231700
6.5138,311500
5.5198,245600
4.4611,164600
4.6997,156900
3.8505,169600
4.7547,157600
4.8889,155700
4.7193,178700
3.7973,181300
3.6033,132600
2.3603,139300
3.5186,127800
1.9531,100800
3.9755,120400
3.1458,118800
5.0769,161400
4.7857,152500
5.2692,174800
4.6727,158900
2.9386,116400
3.7917,103000
4.8283,141900
3.2056,134100
3.6417,119000
0.8926,116100
4.1797,141000
2.5833,93500
1.9583,108800
3.5488,101600
3.6394,99200
3.1838,98600
2.5833,90600
3.6602,120700
2.9973,113400
3.915,117400
3.1028,106400
1.5972,112500
2.9107,143100
4.3397,195600
2.7574,125000
3.9464,207700
5.1647,154700
5.0175,143400
4.1775,143700
4.2429,147300
5.246,161400
4.7909,149200
5.3671,181800
3.7578,137500
2.9112,121700
2.7827,105800
2.0308,91100
3.3958,111900
4.1399,115400
3.7011,99500
2.7757,109800
2.4735,89900
2.075,95100
2.3682,97400
2.375,113800
3.6025,116400
4.1375,128300
3.4844,127700
4.263,127400
2.7437,120200
2.7569,127500
2.1189,121700
3.3553,113500
2.3768,95300
2.5181,105500
2.5272,92000
3.8531,105400
3.5655,95600
3.6466,130600
3.1287,102000
3.5481,105500
4.2121,128100
4.8889,138900
4.9444,132700
3.3066,96300
3.1375,101200
2.4492,103800
2.4028,112500
4.1632,119800
3.7198,112900
3.875,118500
2.1856,107800
2.3456,140800
2.4053,105200
4.9196,140500
3.3438,127600
3.2879,95500
2.9554,115000
3.6875,112600
4.9091,122400
4.125,262500
3.7348,125800
4.4034,133200
4.3958,130700
3.8558,122700
3.0278,96800
2.066,88100
2.3889,86100
1.6977,91300
4.1581,126500
3.25,107100
3.8398,118200
4.0294,133200
3.7286,132000
2.3205,87600
2.3578,88600
3.6227,92800
3.3571,112300
3.9191,101600
3.025,81800
2.8682,96400
3.5139,146800
2.9844,79200
2.1935,72700
1.6993,67800
1.8438,66600
1.9423,69700
2.225,81600
2.2974,84500
2.4444,73400
2.4524,70400
2.3508,70500
1.4066,66400
1.3417,69000
2.2449,93200
1.6375,72400
2.125,70600
0.7069,70300
2.2604,68100
1.4891,67300
2.0391,70400
3.3516,105600
3.2656,90600
3.0833,88400
2.4878,103800
2.5902,111500
4.4367,133200
5.7628,221300
5.2072,164300
6.1426,155000
3.1736,122200
1.7456,86800
3.2232,88300
4.3676,111100
1.875,89700
3.0078,87100
3.6362,106500
5.5136,137100
4.7222,109000
4.6312,124900
2.9877,119900
3.7949,106300
4.0156,131000
3.3281,122200
4.3438,115000
2.4107,88000
2.06,85500
1.9432,89000
3.2292,86100
1.8654,89400
3.9231,96000
3.8594,90800
2.2865,65500
2.0583,64800
1.1667,70900
1.9286,68500
2.6307,66400
2.6771,67000
1.4663,64000
1.9044,64900
1.9375,64100
2.0089,68100
1.775,63400
1.5208,69500
3.1213,78800
1.8681,59700
2.1842,75200
1.608,73700
6.2236,159700
3.8292,122200
3.8125,97400
2.9667,97000
2.875,99100
1.9832,122100
2.3778,90700
3.1765,135000
3.4906,93300
4.0481,97300
3.2976,102600
2.3947,81900
2.5417,82900
3.125,97600
2.425,90000
2.3438,88100
1.8396,77100
1.8281,76800
1.2034,79500
1.4815,77900
1.3571,70600
1.0951,65800
1.5156,75800
1.4531,71500
2.6,66900
1.3973,66100
1.2069,68200
1.8438,72100
2.2019,63500
1.1687,70800
0.7075,78800
1.5561,68000
1.4896,69500
0.7235,71300
1.1806,68300
2.5625,75000
2.2917,90800
1.7981,73300
4.3362,159400
3.7188,116600
3.9018,91500
3.3,97600
3.5978,88300
3.7125,98000
3.8906,123700
4.625,250000
2.1465,88800
2.2482,114500
4.1,96400
4.4435,97600
3.3616,95300
3.6856,90000
3,83400
2,72100
2.1375,87500
1.7235,78800
3.0721,83800
2.9628,87800
2.5234,88200
1.8463,72600
2.7473,70800
1.462,70200
0.8658,87500
1.4079,67700
1.2171,59300
1.8281,62900
1.8022,78000
2.9292,84500
3.1799,86700
3.75,95200
2.5238,89200
2.0461,90500
3.2305,93700
3.233,99400
2.375,75300
2.3917,78600
2.5208,85500
3.1875,84000
1.9963,76900
2.1591,63500
1.3977,73100
1.0469,67000
2.5673,68200
2.0242,65000
1.4511,73100
1.9234,74600
1.9375,69900
2.1139,70900
2.1125,84000
1.9926,81500
2.7002,88300
2.5187,116700
2.8281,106300
4.7344,134600
3.39,149500
1.6675,95800
3.4228,115700
4.5066,111500
5.1365,136700
4.6708,123100
4.7986,123700
3.9024,122400
5.0318,134500
5.7393,151600
5.2139,129300
4.1667,197700
0.9838,79300
1.4279,73000
2.45,85800
2.4432,78800
1.7206,82100
6.1986,214500
4.4472,161100
3.1607,138200
2.025,85700
1.9821,93000
3.0042,106500
7.978,223900
5.3366,165100
3.2604,93300
4.6445,137200
2.5625,129400
3.016,107500
4.6111,128400
6,140200
5.2591,140700
6.2516,159300
7.732,173200
3.1513,160000
5.159,144800
1.1522,87500
3.3534,98900
2.3848,81600
1.645,68700
2.7011,110200
3.4138,126700
2.809,82500
3.3445,92900
3.5,113900
2.1563,72300
2.2109,73200
2.5875,81300
2.1071,73500
2.0133,78300
2.3725,77200
2.0388,80400
3.6853,90900
3.2176,89400
3.4103,90900
4.0114,97700
3.0587,143100
3.2368,129200
5.4138,164400
3.2708,162500
6.2178,173900
3.2105,90300
2.6536,84700
4.5938,126500
3.3924,97400
2.1154,75300
2.9485,112500
1.3485,85100
2.1875,81900
1.448,72800
2.189,72500
1.3021,100000
2.5643,102700
2.4943,122300
3.1801,149300
4.9125,140700
2.6129,137000
2.5143,117600
3.2188,117800
3.8816,134600
6.0715,173400
5.9915,153200
6.2917,224700
3.2131,137500
3.6875,152800
4.6806,152400
6.4962,182400
10.8634,381800
4.51,135800
3.0651,108000
4.875,138100
5.3526,129800
5.5875,162000
3.9741,141100
4.0658,127400
6.746,204100
5.0227,162300
6.0701,149900
4.2059,121500
7.5822,283100
2.8125,117200
1.8152,94300
7.2972,269600
6.5648,237200
6.1461,217100
6.3308,230600
4.0556,131300
2.5156,103000
1.3906,120800
4.9688,163200
2.8031,86900
3.0625,500001
4.8173,146600
1.9694,173200
4.2333,220300
4.2361,191600
4.1361,121000
4.7193,135200
7.2708,316700
2.29,111800
2.5172,96000
3.154,115700
3.3365,122800
2.6875,116300
2.598,106700
2.1927,116700
1.4418,103500
1.3993,104600
1.5203,126200
3.0403,113500
2.7028,92000
2.5863,98300
3.4145,40400
2.3832,35000
3.599,140200
3.4695,138800
3.7361,119600
3.5167,130900
3.2277,126500
2.0184,84900
1.7567,69500
1.6838,57900
1.4196,64700
1.6047,73400
2.9479,83300
3.0357,91300
3.7252,167100
4.8623,176900
4.1083,108000
4.555,153100
2.825,76600
2.3077,55500
1.6515,61600
1.4318,59600
2.1056,72000
2.99,69400
2.7198,70400
2.8281,69300
3.175,66800
3.7065,62000
2.6576,98500
3.2794,92500
2.6827,110400
2.8021,111200
3.4183,104100
5.1112,170900
5.4201,170600
3.6333,116200
2.1781,92200
2.0136,94100
2.125,64800
2.7778,86900
3.205,101900
3.6646,109900
3.071,151600
4.6914,142200
5.5875,167800
5.086,148400
4.1333,158200
2.9072,119200
3.925,118500
3.4875,90800
3.8194,98500
1.2275,64100
1.06,56500
3.2596,85400
2.6125,79900
0.8246,91700
3.125,92800
3.0943,97100
2.3617,103100
3.375,98000
3.2941,98300
3.9792,122100
3.1635,74300
2.8929,115600
2.0243,82300
3.0181,100400
2.1111,116700
1.6232,93400
3.3871,111800
3.0204,93100
6.0296,194100
4.7361,174500
3.662,165300
4.1933,163100
5.3733,302600
2.1875,119700
2.9934,118200
1.5758,108300
3.6615,105100
3.3438,124400
4.2224,125700
5.0198,151900
1.5288,103400
4.2891,120100
3.7478,113500
3.4038,100500
3.7917,123400
3.5696,129700
2.7917,98200
3.6007,104000
1.6784,71900
3.1821,95600
4.2414,121400
3.1505,102000
3.2077,93300
3.3368,99300
3.2215,108800
2.8594,81700
3.4028,67500
2.5333,75000
2.5391,40000
2,64700
2.7138,22500
2.2612,137500
2.6618,81000
3.7292,65800
1.6063,55400
1.5491,62300
1.69,54200
1.5489,57400
2.182,60800
1.6136,67400
1.0568,75000
1.3811,51300
2.5405,69600
2.8929,98100
2.0674,65000
1.9779,73300
1.5823,72400
1.9375,65300
2.4828,84000
3.2723,97800
2.6739,78000
4.1458,116300
2.2083,42500
1.875,47800
1.3371,66900
2.2466,66800
2.6111,65600
3.0139,82600
3.125,65600
4.3021,94500
1.3571,41000
1.3333,42500
2.125,57700
1.625,50000
1.82,80100
1.4936,66900
1.7083,48500
1.6991,69100
2.1908,48100
2.1571,48600
3.212,70400
1.7062,86800
4.2386,157200
3.3672,133600
2.7663,97900
1.9265,103300
3.5625,96500
5.2185,128600
2.875,117600
4.5536,132400
3.7708,110400
2.5446,135200
1.875,71300
7.1997,253800
5.2146,255200
5.7421,167600
6.2233,230900
4.9716,162500
3.0434,137200
3.5625,165500
5,161100
3.9375,115000
5.2563,144100
7.2371,171900
4.5972,123900
4.5268,108400
4,87500
2.712,89000
5.5762,150000
1.998,153500
1.6336,124500
3.5288,189700
4.6394,226500
4.9643,176000
3.9688,182800
3.1324,132000
5.4618,147800
3.5104,157100
4.4063,152600
4.0556,133000
2.4308,90600
2.6094,92400
4.0132,163100
2.7375,90800
2.5147,84700
2.8214,111400
2.6071,89000
4.0333,133900
4.8958,117500
3.9028,128600
0.536,42500
1.6875,225000
3.4912,157700
2.6477,53300
2.6587,57400
1.8158,100000
1.8958,55600
3.5987,91400
2.3373,57100
3.099,66800
2.1522,60800
2.7305,73800
3.6343,79800
3.9934,88500
3.474,70500
3.1528,69000
3.6091,87200
3.0313,80000
3.9464,101500
1.6667,44700
0.4999,55000
3.5507,186100
1.2548,68300
3.1917,112800
1.4,77700
2.1339,78500
4.7396,441700
5.392,408500
8.603,459600
8.1548,500001
6.1309,411600
5.7914,500001
2.7266,354200
3.654,249000
2.5288,274000
2.7222,284700
3.0726,289600
2.9705,245500
1.9637,137500
2.6042,225000
3.06,243800
3.1921,261500
2.1532,240000
2.9112,199100
2.2687,200000
3.4196,302200
3.0445,214800
2.6518,179800
2.75,175000
2.465,198700
2.6181,204200
2.6742,171400
2.2578,263600
3.0259,211700
2.6818,159400
3.125,172700
2.5553,178100
2.2813,118100
2.4828,133300
2.7852,129200
1.0353,150000
2.1937,162500
2.4167,131300
2.694,164100
2.6777,146400
2.1727,145500
2.0792,160000
2.8281,171700
2.1094,162500
2.375,154400
1.9392,142900
2.6333,140000
2.1563,127100
2.1273,142300
2.2264,112500
1.95,150000
2.1292,135000
2.5872,130600
3,168800
3.6852,185300
2.693,174100
2.4394,118300
3.2708,155200
3.79,163400
2.2599,157600
2.1394,106700
1.9886,119200
2.3261,114600
1.64,130000
2.1597,116100
2.4297,139000
2.3594,127800
2.4821,123600
2.2409,114200
1.9152,128100
2.0673,118800
2.5991,147500
2.0139,150000
2.1856,120500
2.5952,190300
3.6705,167000
2.7928,175000
3.125,192200
6.6053,331400
4.3875,300000
5.7768,281600
4.2813,270800
3.125,216500
3.5481,203100
3.5529,223000
3.3854,204400
2.875,139600
1.9799,122700
2.2604,126300
2.0852,114400
1.4375,96400
1.3448,91300
2.05,100000
1.6896,100000
1.7696,103100
2.2287,140000
1.5517,122500
2.9286,151800
1.6444,103400
1.4828,94800
2.0036,99200
1.0617,92400
1.7446,85200
2.4219,90600
2.0893,101100
2.113,102100
2.1767,101800
1.6102,93400
2.2,98700
2.4524,90300
3.2422,123100
2.3269,97300
2.2375,102900
3.8355,126700
3.8864,132600
1.6034,84400
2.32,93200
1.6747,100000
2.3641,94100
1.4886,89800
1.5029,100000
1.2347,128100
2.5101,95300
1.875,95000
1.2286,105000
1.6789,95500
1.5208,118800
1.7391,125000
2.3886,138100
2.3148,154200
2.3824,144700
3.3026,119100
3.0208,129200
3.1719,115300
2.6629,116900
2.5583,120700
2.0077,118300
1.8103,124700
1.6318,117700
2.1757,110100
3.5078,126500
3.6974,122000
2.7661,113900
2.3812,135100
3.6125,122500
1.4254,111300
2.6452,154200
1.6815,218800
3.0875,291500
6.1628,219200
3.5446,185500
4.3529,184000
2.5125,176600
2.7778,184100
3.0833,155400
2.5909,159100
1.7743,140300
2.7826,143800
1.8899,147700
1.7951,161800
2.0284,161800
2.65,167600
3.0755,166800
2.8097,158300
2.3015,156800
3.2188,150500
3.25,159600
2.965,155700
1.7452,156800
3.8233,139800
2.2308,125900
3.0938,137300
4.6875,141800
3.0446,101900
2.5682,109100
3.7891,126700
3.1923,116900
3.4107,117000
2.8964,104300
2.2454,89600
3.1786,100600
2.875,98900
2.4135,97000
3.8194,125700
3.8687,145200
1.4821,86200
2.8372,123400
4.1645,143000
4.0921,135000
4.112,141400
3.57,109800
3.2986,119200
3.2596,103000
3.25,99600
3.7366,121800
4.1837,125400
5.1769,133000
3.5388,118500
3.5341,120800
5.3908,165500
4.8875,157700
4.4375,154900
5.1305,158900
2.2866,109900
3.5437,115800
4.419,156900
5.0827,142200
2.85,125800
2.0959,125000
3.625,144300
2.375,113500
4.0505,125000
3.9922,129800
3.9646,137800
3.5664,150400
5.4863,153800
5.6889,234600
3.5066,133400
4.1442,303900
5.3505,266600
5.7192,267400
3.16,143800
3.2174,165100
4,89300
5.0947,152700
4.0668,137500
3.02,158900
3.775,125000
4.375,115000
3.3553,132200
4.436,135000
5.0829,179400
4.6648,156100
4.5662,175500
1.5,106300
1.4583,84200
1.4089,94200
1.3269,108000
3.1833,108300
1.2413,83100
3.6042,95600
1.5057,86300
2.085,92600
2.8942,124100
2.2024,137200
2.0938,102500
1.6944,111800
3.5789,120300
2.5559,96800
1.7075,86900
1.75,87900
1.9583,88600
1.7,85900
1.7402,79400
1.8125,83300
1.4856,86400
1.3194,90500
1.8187,84100
1.1818,83200
2.2102,87200
2.0547,98000
1.9425,93400
2.09,91800
1.5933,86300
2.725,86500
1.0658,93800
2.0673,88500
1.0531,65700
1.1681,78100
1.043,90100
1.875,75600
0.8991,78900
1.4632,80200
1.9509,70200
1.9286,78500
1.1563,82700
1.2614,87500
1.5474,83300
1.901,120300
0.6433,111300
1.8299,137500
1.975,117900
3.37,159100
3.5156,168800
3.4151,175400
2.6604,170100
5.454,240900
3.6058,213100
2.625,203200
2.1513,145000
2.4821,140600
2.7083,199100
2.2429,221100
2.2804,139100
1.758,126600
2.1164,139400
1.8456,103100
2.0529,168800
1.6156,156300
2.1199,160400
1.6011,106300
1.2375,100000
1.5594,87500
1.8696,91100
1.825,81500
1.6953,81300
1.2841,72000
1.7642,82900
1.6023,77300
2.5588,78800
2.1875,87000
1.2188,92500
1.5729,82700
1.8008,86500
1.9338,89400
0.9589,90000
1.3657,162500
1.3125,87500
1.2863,86300
1.6607,137500
1.2292,137500
0.9142,162500
1.0918,22500
1.3092,325000
4.2375,205000
0.7685,187500
4,137500
1.3071,250000
1.0391,162500
1.9597,200000
1.2668,225000
1.815,116700
1.5909,262500
2.0972,112500
1.9203,195800
2.4069,215000
3.0571,418800
3.1979,466700
3.7039,361500
2.9422,289400
1.6591,112500
2.4,255000
2.5882,258300
3.175,191700
0.536,162500
1.0612,300000
2.2982,87500
2.8043,262100
2.9735,225000
2.6121,125000
3.1389,101800
3.8036,162000
3.3456,159800
6.9322,334500
7.4029,345700
7.2758,345200
2.4016,287500
4.5878,291000
3.8409,291400
2.5259,240200
2.7273,269700
2.1635,244200
4.1806,263800
5.5289,297700
5.9113,388300
7.5557,441400
3.2361,500001
6.6661,500001
7.5925,466700
6.6013,396400
4.9125,383600
6.5319,345800
6.597,496400
6.3331,400000
4.8684,358600
2.7515,247700
2.6962,288200
2.9904,286800
2.8007,257100
4.0268,298600
4.0862,321800
4.5938,367400
3.4286,137500
2.4779,165000
4.6354,179200
4.8167,169800
4.1339,238200
4.05,284900
2.9896,252700
2.3042,220600
2.79,226000
2.6625,248200
2.2017,208300
1.7622,205800
2.2042,231300
2.4672,216700
2.2328,266700
2.375,340400
1.8365,328600
2.7857,291700
2.45,350000
4.3403,500000
3.18,362500
4.0313,385300
4.9125,452600
3.4527,175000
3.5484,238000
3.625,266700
4.6293,356500
4.1742,342200
4.1652,241700
3.4306,275000
3.1838,245800
2.6902,212500
3.2625,193800
1.7273,137500
2.93,183300
